date,id,nb_mots,phrase,type
2026-01-26,1452,9,أحب القراءة في المساء قبل النوم لتصفية الذهن والاسترخاء,phrase
2026-01-26,1453,10,حضرت محاضرة عن العلوم والاختراعات الحديثة وتطبيقاتها في الحياة اليومية,phrase
2026-01-26,1454,10,ذهبت مع الأصدقاء في رحلة ترفيهية لممارسة الأنشطة الرياضية والثقافية,phrase
2026-01-26,1455,8,أشارك في المسابقات المدرسية والفنية لتطوير مهاراتي المختلفة,phrase
2026-01-26,1456,10,قمت بزيارة المتحف الوطني للتعرف على التاريخ والثقافة والتراث المحلي,phrase
2026-01-26,1457,10,أحب قضاء الوقت في قراءة الكتب العلمية والفلسفية لتوسيع المدارك,phrase
2026-01-26,1458,10,حضرت ورشة عمل عن الابتكار والإبداع وتعلم كيفية تطوير الأفكار,phrase
2026-01-26,1459,10,ذهبت إلى المكتبة للاطلاع على الكتب القديمة والنادرة والبحث العلمي,phrase
2026-01-26,1460,8,أشارك في الأنشطة التطوعية والتعليمية لتعزيز مهاراتي الاجتماعية,phrase
2026-01-26,1461,10,قمت بزيارة المدينة الجديدة لمشاهدة المباني الحديثة والاستمتاع بالمناظر الطبيعية,phrase
2026-01-26,1462,8,أحب كتابة اليوميات لتسجيل الأفكار والأحداث والمشاعر اليومية,phrase
2026-01-26,1463,12,يمكنك إغلاق عينك عن الأشياء التي تكرهها لكن قلبك لا يستطيع ذلك.,phrase
2026-01-26,1464,10,ستظل تكرر نفس أخطاءك في الحياة إذا لم تتعلم منها.,phrase
2026-01-26,1465,16,أحسن الظن في الناس وكأن كل الخير فيهم واعتمد على نفسك كأنه لا خير في الناس.,phrase
2026-01-26,1466,11,أن تنظر للمستقبل بأمل خير لك من أن تنظر للماضي بالندم.,phrase
2026-01-26,1467,18,لا تجعل هدفك أن تكون أفضل من شخص ما بل أن تكون أفضل من نفسك في وقت سابق.,phrase
2026-01-26,1468,5,المواقف الصعبة تبني الأشخاص الأقوياء.,phrase
2026-01-26,1469,5,عامل الناس بأخلاقك لا بأخلاقهم.,phrase
2026-01-26,1470,5,وألمك يعلمك كيف تكون قويا.,phrase
2026-01-26,1471,11,الجمال موجود في كل شيء لكن عليك أن تتعلم كيف تجده.,phrase
2026-01-26,1472,17,إذا كنت لم تستطع أن تفعل شيئا في الأمس فهذا لا يعني أنك لا تقدر عليه اليوم.,phrase
2026-01-26,1473,10,أنت ستعيش حياة واحدة لذلك حاول أن تحياها بشكل صحيح.,phrase
2026-01-26,1474,12,الحياة مثل ركوب الدراجة حتى تحافظ على توازنك يجب أن تتحرك باستمرار.,phrase
2026-01-26,1475,10,الكثير من الأصدقاء سيغادرون حياتك تذكر أن الحياة مازالت مستمرة.,phrase
2026-01-26,1476,10,الموت لا يفاجئ الحكيم أبدا إنه دائما على استعداد للذهاب.,phrase
2026-01-26,1477,9,كلما كنت أكثر هدوء كنت أثر قدرة على الاستماع.,phrase
2026-01-26,1478,9,الصمت في بعض الأحيان يقول ما لا تستطيعه الكلمات.,phrase
2026-01-26,1479,11,عندما لا يكون لديك شيء لتقوله الصمت هو الذي يجلب الحقيقة.,phrase
2026-01-26,1480,14,في الصمت وراء ما يمكن سماعه تكمن الإجابات التي كنا نبحث عنها لفترة طويلة.,phrase
2026-01-26,1481,7,لا تضيع كلماتك على من يستحق الصمت.,phrase
2026-01-26,1482,6,الصمت أحيانا أكثر بلاغة من الكلمات.,phrase
2026-01-26,1483,10,الصمت من ذهب عندما لا يمكنك التفكير في إجابة جيدة.,phrase
2026-01-26,1484,6,أفضل علاج للجسم هو هدوء العقل.,phrase
2026-01-26,1485,4,الصمت أسلم من الكلام.,phrase
2026-01-26,1486,5,الصمت يقول أكثر مما تعتقد.,phrase
2026-01-26,1487,4,الصدق عز والباطل ذل.,phrase
2026-01-26,1488,8,الصادق من يصدق في أفعاله صدقه في أقواله.,phrase
2026-01-26,1489,17,الحفاظ على البيئة مسؤولية مشتركة ويجب على كل فرد أن يساهم في تنظيف الشوارع والحدائق وحماية النباتات,phrase
2026-01-26,1490,14,تلوث الهواء يؤثر على صحة الإنسان والحيوانات والنباتات، لذلك يجب تقليل الانبعاثات الصناعية والمركبات,phrase
2026-01-26,1491,15,زراعة الأشجار في المدن تساعد على تحسين جودة الهواء وتوفير الظل وتخفيف الحرارة خلال الصيف,phrase
2026-01-26,1492,15,تجنب استخدام البلاستيك بشكل مفرط يحمي البحار والأنهار من التلوث ويحافظ على حياة الكائنات البحرية,phrase
2026-01-26,1493,11,إعادة التدوير خطوة مهمة لتقليل النفايات وتوفير الموارد الطبيعية للأجيال القادمة,phrase
2026-01-26,1494,14,الحفاظ على المياه الصالحة للشرب يتطلب ترشيد الاستهلاك وعدم إلقاء المخلفات في الأنهار والبحيرات,phrase
2026-01-26,1495,14,الطاقة المتجددة مثل الشمسية والرياح تساعد على تقليل الاعتماد على الوقود الأحفوري وحماية البيئة,phrase
2026-01-26,1496,14,توعية الأطفال والشباب بأهمية البيئة تجعلهم أكثر حرصًا على المحافظة على الطبيعة وحماية الحيوانات,phrase
2026-01-26,1497,14,تنظيم حملات تنظيف الشواطئ والحدائق يساهم في تحسين المظهر العام للمدن وحماية النظم البيئية,phrase
2026-01-26,1498,14,الحد من قطع الأشجار غير القانوني يحمي الغابات من التدهور ويضمن استمرار التنوع البيولوجي,phrase
2026-01-26,1499,16,كل فرد يستطيع المساهمة في حماية البيئة عن طريق تقليل استهلاك الطاقة والمياه وإعادة استخدام المواد,phrase
2026-01-26,1500,11,المحميات الطبيعية تضمن بقاء النباتات والحيوانات النادرة وتحافظ على التوازن البيئي,phrase
2026-01-26,1501,12,استخدام وسائل النقل العامة يقلل من تلوث الهواء ويخفض الانبعاثات الكربونية الضارة,phrase
2026-01-26,1502,13,المدن الخضراء التي تحتوي على حدائق واسعة ومساحات نباتية توفر بيئة صحية للسكان,phrase
2026-01-26,1503,14,الاهتمام بالنفايات العضوية وتحويلها إلى سماد طبيعي يقلل من التلوث ويغني التربة بالمواد الغذائية,phrase
2026-01-26,1504,11,تلوث البحار يؤثر على السلسلة الغذائية ويهدد حياة الأسماك والطيور البحرية,phrase
2026-01-26,1505,12,الحد من استهلاك المواد البلاستيكية أحادي الاستخدام يحمي المحيطات من القمامة والمخلفات,phrase
2026-01-26,1506,13,تشجيع استخدام الطاقة الشمسية في المنازل يقلل من استهلاك الكهرباء وحرق الوقود الأحفوري,phrase
2026-01-26,1507,12,الغابات المطيرة تعد رئة الأرض لأنها تمتص ثاني أكسيد الكربون وتنتج الأكسجين,phrase
2026-01-26,1508,13,تنظيف الأنهار والبحيرات من المخلفات الصناعية يحمي البيئة المائية ويضمن استمرار الحياة فيها,phrase
2026-01-26,1509,11,حماية التنوع البيولوجي ضرورة للحفاظ على التوازن بين الكائنات الحية والبيئة,phrase
2026-01-26,1510,14,الزراعة العضوية تساهم في حماية التربة من المواد الكيميائية الضارة وتحافظ على صحة الإنسان,phrase
2026-01-26,1511,13,الحد من استخدام السيارات الخاصة خلال أوقات الذروة يقلل من الازدحام وتلوث الهواء,phrase
2026-01-26,1512,12,تشجيع حملات التشجير في المدارس والمناطق السكنية يزرع في الأطفال حب الطبيعة,phrase
2026-01-26,1513,14,الرياح القوية والطاقة الشمسية هما مصادر طاقة نظيفة يمكن استخدامها لتقليل الاعتماد على الوقود,phrase
2026-01-26,1514,14,إقامة مشاريع إعادة التدوير في المدن يساعد على تحويل المخلفات إلى منتجات قابلة للاستخدام,phrase
2026-01-26,1515,13,تشجيع السياحة البيئية يحافظ على المناطق الطبيعية ويزيد من الوعي البيئي لدى الناس,phrase
2026-01-26,1516,12,الحفاظ على المحيطات والشواطئ أمر ضروري لحماية الأسماك والطيور والنظام البيئي البحري,phrase
2026-01-26,1517,13,التلوث الضوضائي يؤثر على الصحة النفسية والجسدية للسكان ويجب العمل على الحد منه,phrase
2026-01-26,1518,13,كل شخص يستطيع تقليل استهلاك المياه عن طريق إصلاح التسريبات واستخدام أجهزة موفرة,phrase
2026-01-26,1519,11,تعليم الأطفال أهمية إعادة التدوير يجعلهم مسؤولين منذ الصغر تجاه البيئة,phrase
2026-01-26,1520,12,الحد من الحرائق في الغابات يحمي النباتات والحيوانات ويمنع فقدان التنوع البيولوجي,phrase
2026-01-26,1521,11,تشجيع استخدام الدراجات والمشي يقلل من الانبعاثات ويحافظ على صحة الإنسان,phrase
2026-01-26,1522,13,إقامة حدائق عمودية في المدن توفر مساحات خضراء وتساهم في تحسين جودة الهواء,phrase
2026-01-26,1523,11,إعادة استخدام الورق والكرتون يقلل من قطع الأشجار ويعزز الاستدامة البيئية,phrase
2026-01-26,1524,11,تنظيف الشواطئ من المخلفات البلاستيكية يساهم في حماية حياة الكائنات البحرية,phrase
2026-01-26,1525,11,توعية الناس بأهمية الطاقة النظيفة تساعد في تقليل التلوث وحماية البيئة,phrase
2026-01-26,1526,10,الزراعة المستدامة تضمن إنتاج غذاء صحي وتحافظ على التربة والمياه,phrase
2026-01-26,1527,12,استخدام المصابيح الموفرة للطاقة في المنازل يقلل من استهلاك الكهرباء ويحمي البيئة,phrase
2026-01-26,1528,12,تشجيع المباني الخضراء في المدن يقلل من الانبعاثات ويزيد من جودة الهواء,phrase
2026-01-26,1529,13,توفير محطات فرز النفايات في كل حي يسهل عملية إعادة التدوير ويحمي البيئة,phrase
2026-01-26,1530,11,التنقل بالمواصلات العامة يقلل من عدد السيارات على الطرق ويخفض التلوث,phrase
2026-01-26,1531,9,إقامة محميات طبيعية للطيور والحيوانات يحمي الأنواع المهددة بالانقراض,phrase
2026-01-26,1532,12,تجنب رمي النفايات في الطرق والحدائق يحافظ على نظافة المدن ويحمي البيئة,phrase
2026-01-26,1533,10,الحفاظ على الأراضي الرطبة يساهم في حماية النباتات والحيوانات المائية,phrase
2026-01-26,1534,12,التحول إلى الطاقة الشمسية وطاقة الرياح يقلل من الاعتماد على الوقود الأحفوري,phrase
2026-01-26,1535,12,زراعة الأشجار على جوانب الطرق يقلل من التلوث ويجعل المدن أكثر جمالا,phrase
2026-01-26,1536,10,توعية المزارعين بأضرار المبيدات الكيميائية تساعد في حماية التربة والمياه,phrase
2026-01-26,1537,11,الحد من قطع الأشجار الجائر يحمي الغابات ويضمن استمرار الحياة البرية,phrase
2026-01-26,1538,10,التنمية المستدامة توازن بين احتياجات الإنسان وحماية البيئة للأجيال القادمة,phrase
2026-01-26,1539,12,لكل إنسان الحق في الحياة والحرية والأمان الشخصي دون تمييز بين أحد,phrase
2026-01-26,1540,12,حرية التعبير تعتبر من أهم حقوق الإنسان ويجب أن يتمتع بها الجميع,phrase
2026-01-26,1541,11,لكل شخص الحق في التعليم الذي يمكنه من تطوير قدراته ومهاراته,phrase
2026-01-26,1542,10,عدم التعرض للتعذيب أو المعاملة القاسية واجب على جميع الدول,phrase
2026-01-26,1543,10,لكل إنسان الحق في المشاركة في الحكومة واختيار ممثليه بحرية,phrase
2026-01-26,1544,12,الحق في المساواة أمام القانون لا يجب أن يُنتهك تحت أي ظرف,phrase
2026-01-26,1545,10,لكل فرد الحق في حرية الدين والمعتقد وممارسة شعائره بسلام,phrase
2026-01-26,1546,14,عدم التمييز على أساس الجنس أو العرق أو الدين من المبادئ الأساسية لحقوق الإنسان,phrase
2026-01-26,1547,13,لكل شخص الحق في الخصوصية وعدم التدخل في حياته الشخصية إلا وفق القانون,phrase
2026-01-26,1548,10,حق العمل والتمتع بشروط عمل عادلة وأجر يكفل حياة كريمة,phrase
2026-01-26,1549,10,لكل إنسان الحق في الصحة والرعاية الطبية دون أي تمييز,phrase
2026-01-26,1550,10,الحق في حرية التنقل داخل الدولة والسفر إلى الخارج والعودة,phrase
2026-01-26,1551,10,لكل طفل الحق في الحماية من العنف والاستغلال والعمل الجبري,phrase
2026-01-26,1552,9,حرية الصحافة تعتبر أداة أساسية لنشر المعرفة ومحاسبة المسؤولين,phrase
2026-01-26,1553,8,الحق في تكوين الجمعيات والنقابات وحماية مصالح الأفراد,phrase
2026-01-26,1554,9,لكل شخص الحق في محاكمة عادلة وشفافة أمام القضاء,phrase
2026-01-26,1555,8,احترام الكرامة الإنسانية واجب على الجميع دون استثناء,phrase
2026-01-26,1556,10,الحق في المساواة في الأجر مقابل العمل المتساوي بلا تمييز,phrase
2026-01-26,1557,11,لكل فرد الحق في التعبير عن آرائه والمشاركة في الحياة العامة,phrase
2026-01-26,1558,11,عدم الاعتقال التعسفي أو الاحتجاز خارج إطار القانون من حقوق الإنسان,phrase
2026-01-26,1559,9,لكل إنسان الحق في الحصول على معلومات صحيحة وشفافة,phrase
2026-01-26,1560,8,حرية الفكر والرأي ضرورة لضمان مجتمع ديمقراطي وحضاري,phrase
2026-01-26,1561,11,الحق في حماية الملكية الخاصة وضمان عدم الاستيلاء عليها بغير حق,phrase
2026-01-26,1562,12,لكل شخص الحق في الحماية من التمييز العنصري أو العرقي أو الديني,phrase
2026-01-26,1563,9,الحق في السكن اللائق الذي يضمن حياة كريمة ومستقرة,phrase
2026-01-26,1564,10,لكل فرد الحق في المشاركة في الأنشطة الثقافية والفنية بحرية,phrase
2026-01-26,1565,8,احترام حقوق الأقليات وحمايتها واجب على الدول والمجتمعات,phrase
2026-01-26,1566,10,لكل إنسان الحق في الوصول إلى العدالة عند انتهاك حقوقه,phrase
2026-01-26,1567,10,الحق في التعبير عن الاحتجاج السلمي والتجمع السلمي المكفول بالقانون,phrase
2026-01-26,1568,10,لكل شخص الحق في الحصول على المعلومات المتعلقة بحياته وصحته,phrase
2026-01-26,1569,9,احترام كرامة المرأة وحمايتها من العنف والتمييز واجب عالمي,phrase
2026-01-26,1570,10,لكل طفل الحق في التعليم الأساسي المجاني والإلزامي لضمان مستقبله,phrase
2026-01-26,1571,10,الحق في حماية البيانات الشخصية والخصوصية على الإنترنت مهم اليوم,phrase
2026-01-26,1572,11,لكل فرد الحق في المشاركة في القرارات التي تؤثر على حياته,phrase
2026-01-26,1573,8,حرية الرأي والنقد البناء ضروريان لضمان الشفافية والمساءلة,phrase
2026-01-26,1574,9,لكل شخص الحق في حماية حياته العائلية وحقوق الأطفال,phrase
2026-01-26,1575,10,الحق في الحماية من الاستغلال الاقتصادي والعمل القسري مهم للجميع,phrase
2026-01-26,1576,10,لكل إنسان الحق في الحصول على الغذاء الكافي والمياه النظيفة,phrase
2026-01-26,1577,8,احترام التنوع الثقافي والديني والاجتماعي ضروري لحياة سلمية,phrase
2026-01-26,1578,10,لكل فرد الحق في الحصول على مساعدة قانونية عند الحاجة,phrase
2026-01-26,1579,11,الحق في حرية الاختيار والشخصية دون تدخل من الآخرين أو الدولة,phrase
2026-01-26,1580,9,لكل شخص الحق في التمتع بالثقافة والفنون والموسيقى والأدب,phrase
2026-01-26,1581,9,احترام حقوق العمال وتوفير بيئة عمل آمنة وصحية واجب,phrase
2026-01-26,1582,10,لكل طفل الحق في اللعب والترفيه وتنمية مهاراته بطريقة آمنة,phrase
2026-01-26,1583,10,الحق في الوصول إلى الخدمات العامة مثل التعليم والصحة والمواصلات,phrase
2026-01-26,1584,10,لكل فرد الحق في الحصول على الحماية من العنف الأسري,phrase
2026-01-26,1585,9,احترام حقوق اللاجئين والمهاجرين وحمايتهم واجب على المجتمع الدولي,phrase
2026-01-26,1586,10,لكل شخص الحق في التمتع بحياة كريمة ومستقلة دون ظلم,phrase
2026-01-26,1587,9,الحق في التعبير عن المعتقدات الدينية والممارسات الروحية بحرية,phrase
2026-01-26,1588,12,لكل فرد الحق في المساواة أمام القانون دون أي تمييز أو تفريق,phrase
2026-01-26,1589,8,الطبيب يفحص المرضى يوميًا ليحافظ على صحتهم.,Métiers
2026-01-26,1590,9,المهندس يصمم الجسور والمباني لضمان الأمان والجودة.,Métiers
2026-01-26,1591,7,المزارع يعتني بالمحاصيل لتوفير الغذاء للناس.,Métiers
2026-01-26,1592,8,الشرطي يحافظ على الأمن والنظام في المدينة.,Métiers
2026-01-26,1593,9,المحامي يدافع عن حقوق موكليه أمام المحكمة.,Métiers
2026-01-26,1594,8,المعلم يبدع طرقًا جديدة لتسهيل فهم الطلاب.,Métiers
2026-01-26,1595,8,السائق ينقل الركاب بأمان من مكان إلى آخر.,Métiers
2026-01-26,1596,7,المحاسب يسجل الحسابات بدقة لتجنب الأخطاء.,Métiers
2026-01-26,1597,8,الطباخ يجهز وجبات شهية للعائلة والعملاء.,Métiers
2026-01-26,1598,8,المبرمج يكتب أكوادًا لتشغيل التطبيقات والمواقع.,Métiers
2026-01-26,1599,9,المصمم يبتكر شعارات ورسومات جذابة للشركات.,Métiers
2026-01-26,1600,7,الحلاق يقص الشعر بطريقة أنيقة ومرتبة.,Métiers
2026-01-26,1601,8,الحداد يصنع الأدوات المعدنية بدقة ومهارة.,Métiers
2026-01-26,1602,9,المصور يوثق اللحظات الخاصة بالكاميرا بحرفية.,Métiers
2026-01-26,1603,8,النجار يصنع الأثاث الخشبي بطريقة مبتكرة.,Métiers
2026-01-26,1604,8,الصيدلي يوزع الأدوية ويوجه المرضى بطريقة صحيحة.,Métiers
2026-01-26,1605,9,المحاسن يعمل في البنوك لمساعدة العملاء في المعاملات.,Métiers
2026-01-26,1606,8,الصحفي ينقل الأخبار بدقة وموضوعية للجمهور.,Métiers
2026-01-26,1607,9,المهندس الكهربائي يركب الأسلاك والمعدات بأمان.,Métiers
2026-01-26,1608,8,المصمم الداخلي يزين المنازل لتصبح مريحة وجميلة.,Métiers
2026-01-26,1609,8,المترجم ينقل النصوص من لغة إلى أخرى بدقة.,Métiers
2026-01-26,1610,9,المهندس المدني يشرف على إنشاء الطرق والجسور.,Métiers
2026-01-26,1611,7,المزارع يسقي النباتات ويعتني بالأشجار.,Métiers
2026-01-26,1612,8,الخباز يحضر الخبز الطازج يوميًا في المخبز.,Métiers
2026-01-26,1613,8,المصمم الجرافيكي يبدع لوحات جذابة للتسويق.,Métiers
2026-01-26,1614,8,الطبيب البيطري يعالج الحيوانات المريضة برفق.,Métiers
2026-01-26,1615,8,المحاسب المالي يراجع الفواتير لضمان الشفافية.,Métiers
2026-01-26,1616,9,المهندس المعماري يخطط المباني بطريقة مبتكرة وجميلة.,Métiers
2026-01-26,1617,8,المعلم الخاص يساعد الطالب على فهم الدروس بسهولة.,Métiers
2026-01-26,1618,7,الشرطي المروري ينظم حركة السيارات يوميًا.,Métiers
2026-01-26,1619,8,الصياد يذهب إلى البحر لصيد الأسماك الطازجة.,Métiers
2026-01-26,1620,8,النجار يصنع أبوابًا ونوافذ متينة للمنازل.,Métiers
2026-01-26,1621,8,المصور الصحفي يوثق الأحداث المهمة بالصور.,Métiers
2026-01-26,1622,9,الطباخ المحترف يحضر أطباقًا متنوعة ومميزة.,Métiers
2026-01-26,1623,8,المهندس الميكانيكي يصلح السيارات والمعدات الثقيلة.,Métiers
2026-01-26,1624,8,المحاسب القانوني يراجع القوانين المالية بدقة.,Métiers
2026-01-26,1625,9,المعلم في المدرسة الابتدائية يعلم الأطفال القراءة والكتابة.,Métiers
2026-01-26,1626,8,المصور الفوتوغرافي يلتقط صورًا طبيعية رائعة.,Métiers
2026-01-26,1627,8,الحداد يصنع أدوات منزلية وقضبان معدنية قوية.,Métiers
2026-01-26,1628,8,المهندس الزراعي يعتني بالمحاصيل ويطور الزراعة.,Métiers
2026-01-26,1629,9,المترجم الفوري يساعد في فهم المحاضرات الأجنبية بدقة.,Métiers
2026-01-26,1630,8,الطبيب النفسي يستمع للمريض ويقدم الدعم النفسي.,Métiers
2026-01-26,1631,8,المزارع العضوي يزرع الخضروات بدون مواد كيميائية.,Métiers
2026-01-26,1632,8,المصمم الصناعي يبتكر أدوات مبتكرة لتسهيل الحياة اليومية.,Métiers
2026-01-26,1633,9,المحامي الجنائي يدافع عن المتهمين في القضايا المعقدة.,Métiers
2026-01-26,1634,8,المهندس البيئي يخطط مشاريع لحماية الطبيعة والموارد.,Métiers
2026-01-26,1635,8,الخباز يحضر الكعك والحلويات الطازجة للعملاء يوميًا.,Métiers
2026-01-26,1636,8,المصور السينمائي يلتقط مشاهد الأفلام بطريقة احترافية.,Métiers
2026-01-26,1637,9,المعلم الجامعي يشرح المحاضرات الجامعية بأسلوب ممتع وواضح.,Métiers
2026-01-26,1638,14,عندما كنت صغيرًا كنت أتمنى أن أصبح معلّمًا لأساعد الأطفال على التعلم وبناء مستقبلهم.,Phrase
2026-01-26,1639,11,في طفولتي حلمت بأن أكون مهندسًا لأصمّم منازل آمنة وجميلة للناس.,Phrase
2026-01-26,1640,15,عندما كنت في المدرسة الابتدائية كنت أحلم بأن أصبح طيارًا لأجوب العالم وأكتشف بلدانًا جديدة.,Phrase
2026-01-26,1641,11,في صغري كنت أتمنى أن أصبح طبيبًا بيطريًا لأعتني بالحيوانات المريضة.,Phrase
2026-01-26,1642,11,عندما كنت صغيرًا كنت أحلم بأن أكون صحفيًا لأنقل الحقيقة للناس.,Phrase
2026-01-26,1643,12,في طفولتي رغبت في أن أصبح مبرمجًا لأصنع تطبيقات تسهّل حياة الآخرين.,Phrase
2026-01-26,1644,14,عندما كنت صغيرًا كنت أحلم بأن أكون لاعب كرة قدم لأمثل بلدي في البطولات.,Phrase
2026-01-26,1645,11,في صغري تمنيت أن أصبح طباخًا محترفًا لأعدّ أطباقًا لذيذة للجميع.,Phrase
2026-01-26,1646,12,عندما كنت طفلًا كنت أحلم بأن أكون شرطيًا لأحافظ على الأمن والنظام.,Phrase
2026-01-26,1647,11,في طفولتي تمنيت أن أصبح مهندسًا زراعيًا لأحافظ على الأرض والزرع.,Phrase
2026-01-26,1648,14,عندما كنت صغيرًا كنت أحلم بأن أكون معلّم قرآن لأساعد الناس على تعلم الدين.,Phrase
2026-01-26,1649,11,في صغري كنت أتمنى أن أصبح مصممًا لأبتكر أشياء جميلة ومفيدة.,Phrase
2026-01-26,1650,13,عندما كنت طفلًا حلمت بأن أكون طبيبًا نفسيًا لأساعد الناس على تجاوز مشاكلهم.,Phrase
2026-01-26,1651,12,في طفولتي رغبت في أن أصبح عالمًا لأكتشف أشياء جديدة تفيد البشرية.,Phrase
2026-01-26,1652,12,عندما كنت صغيرًا كنت أحلم بأن أكون كاتبًا لأعبّر عن أفكاري بالكلمات.,Phrase
2026-01-26,1653,14,عندما كنت صغيرًا كنت أحلم بأن أصبح مهندسًا لأبني جسورًا تربط بين المدن.,Phrase
2026-01-26,1654,13,في طفولتي تمنيت أن أكون طبيبًا لأخفف آلام المرضى وأساعدهم.,Phrase
2026-01-26,1655,15,عندما كنت طفلًا كنت أحلم بأن أصبح رائد فضاء لأستكشف الكواكب البعيدة.,Phrase
2026-01-26,1656,13,في صغري كنت أتمنى أن أكون معلّم لغة لأساعد الناس على التواصل.,Phrase
2026-01-26,1657,14,عندما كنت صغيرًا حلمت بأن أصبح فنانًا لأعبر عن مشاعري بالألوان.,Phrase
2026-01-26,1658,15,في طفولتي كنت أحلم بأن أكون صحفيًا لأسافر وأنقل أخبار العالم.,Phrase
2026-01-26,1659,14,عندما كنت طفلًا تمنيت أن أصبح مبرمجًا لأصنع ألعابًا تعليمية.,Phrase
2026-01-26,1660,15,في صغري كنت أحلم بأن أكون مصورًا لأوثق اللحظات الجميلة.,Phrase
2026-01-26,1661,14,عندما كنت صغيرًا كنت أتمنى أن أصبح طيارًا لأرى العالم من السماء.,Phrase
2026-01-26,1662,15,في طفولتي حلمت بأن أكون مهندسًا معماريًا لأصمم مباني حديثة.,Phrase
2026-01-26,1663,14,عندما كنت طفلًا كنت أحلم بأن أصبح كاتبًا لأروي قصصًا ملهمة.,Phrase
2026-01-26,1664,15,في صغري تمنيت أن أكون طبيبًا بيطريًا لأحمي الحيوانات.,Phrase
2026-01-26,1665,15,عندما كنت صغيرًا حلمت بأن أصبح رياضيًا لأحقق إنجازات كبيرة.,Phrase
2026-01-26,1666,14,في طفولتي كنت أحلم بأن أكون معلّمًا لأغيّر حياة التلاميذ.,Phrase
2026-01-26,1667,15,عندما كنت طفلًا تمنيت أن أصبح مهندسًا معلوماتيًا لأطور التكنولوجيا.,Phrase
2026-01-26,1668,14,في صغري حلمت بأن أكون موسيقيًا لأعزف ألحانًا جميلة.,Phrase
2026-01-26,1669,15,عندما كنت صغيرًا كنت أتمنى أن أصبح طبيبًا نفسيًا لمساعدة الآخرين.,Phrase
2026-01-26,1670,14,في طفولتي حلمت بأن أكون باحثًا لاكتشاف حلول للمشاكل.,Phrase
2026-01-26,1671,15,عندما كنت طفلًا كنت أحلم بأن أكون مترجمًا لأربط بين الثقافات.,Phrase
2026-01-26,1672,15,في صغري تمنيت أن أصبح مهندسًا بيئيًا لحماية الطبيعة.,Phrase
2026-01-26,1673,9,عندما كنت صغيراً كنت أستمتع باللعب أمام بيتنا كل مساء,phrase
2026-01-26,1674,8,ذكريات الطفولة ما زالت ترافقني أينما ذهبت,phrase
2026-01-26,1675,10,أتذكر أول يوم دخلت فيه المدرسة وشعرت بالخوف والحماس,phrase
2026-01-26,1676,9,ذكريات العائلة تمنحني شعوراً عميقاً بالطمأنينة,phrase
2026-01-26,1677,11,في كل صورة قديمة أجد قصة جميلة من ذكرياتي الماضية,phrase
2026-01-26,1678,10,ذكريات اللعب مع الأصدقاء كانت أبسط وأجمل أيام حياتي,phrase
2026-01-26,1679,9,ما زلت أبتسم كلما تذكرت لحظات الطفولة البريئة,phrase
2026-01-26,1680,10,ذكريات المدرسة علمتني معنى الصداقة والتعاون,phrase
2026-01-26,1681,11,عندما أسمع موسيقى قديمة تعود الذكريات دون استئذان,phrase
2026-01-26,1682,9,ذكريات السفر الأولى ما زالت محفورة في ذهني,phrase
2026-01-26,1683,10,كنت أحلم كثيراً وأنا صغير وأصنع ذكرياتي الخاصة,phrase
2026-01-26,1684,9,ذكريات الطفولة تجعل القلب دافئاً مهما قسا الزمن,phrase
2026-01-26,1685,10,أتذكر الأيام التي كنا نضحك فيها دون سبب,phrase
2026-01-26,1686,11,ذكريات العيد في الصغر كانت مليئة بالفرح والضحك,phrase
2026-01-26,1687,9,كل مرحلة من حياتي تركت ذكريات لا تُنسى,phrase
2026-01-26,1688,10,ذكريات النجاح الأولى منحتني ثقة كبيرة بنفسي,phrase
2026-01-26,1689,9,ما زلت أحتفظ بذكريات جميلة مع أصدقائي القدامى,phrase
2026-01-26,1690,11,عندما أزور أماكن قديمة تعود إليّ ذكريات كثيرة,phrase
2026-01-26,1691,10,ذكريات الطفولة كانت مليئة بالأحلام البسيطة,phrase
2026-01-26,1692,9,أتذكر صوت أمي وهو يوقظني صباحاً,phrase
2026-01-26,1693,10,أتذكر ضحكنا الجماعي في أمسيات الصيف الطويلة,phrase
2026-01-26,1694,11,ذكريات الجلوس مع الجدة كانت مليئة بالحكايات الجميلة,phrase
2026-01-26,1695,9,ما زالت رائحة المطر تعيدني إلى طفولتي,phrase
2026-01-26,1696,11,أتذكر أول نجاح حققته وكيف شعرت بالفخر,phrase
2026-01-26,1697,10,ذكريات الدراسة علمتني الصبر والاجتهاد,phrase
2026-01-26,1698,9,كنت أعد الأيام انتظاراً للعطلة الصيفية,phrase
2026-01-26,1699,11,ذكريات اللعب في الحي ما زالت تسكن قلبي,phrase
2026-01-26,1700,10,أتذكر فرحتي الكبيرة عندما تعلمت ركوب الدراجة,phrase
2026-01-26,1701,9,كل ذكرى قديمة تحمل معها إحساساً خاصاً,phrase
2026-01-26,1702,11,ذكريات الطفولة تمنحني قوة للاستمرار في الحياة,phrase
2026-01-26,1703,10,كنت أستيقظ باكراً لألعب قبل الذهاب للمدرسة,phrase
2026-01-26,1704,11,ذكريات أول صديق لا يمكن أن تُنسى أبداً,phrase
2026-01-26,1705,9,أتذكر الخوف الذي شعرت به في أول امتحان,phrase
2026-01-26,1706,11,ذكريات النجاح جعلتني أؤمن بقدراتي,phrase
